KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001142001,T001142002,T001142003,T001142004,T001142005,T001142006,T001142007,T001142008,T001142009,T001142010,T001142011,T001142012,T001142013,T001142014,T001142015,T001142016,T001142017,T001142018,T001142019,T001142020,T001142021,T001142022,T001142023,T001142024,T001142025,T001142026,T001142027,T001142028,T001142029,T001142030,T001142031,T001142032,T001142033,T001142034,T001142035,T001142036,T001142037,T001142038,T001142039,T001142040,T001142041,T001142042,T001142043,T001142044,T001142045,T001142046,T001142047,T001142048,T001142049,T001142050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5438002724,0,,,211,97,114,18,8,10,193,89,104,115,55,60,185,86,99,179,82,97,78,34,44,42,21,21,3,0,3,0,0,0,4,0,4,83,83,16,34,18,8,2,4,1,65,56,9,2,50,0,9,20
5438002731,0,,,98,43,55,14,4,10,84,39,45,55,22,33,82,37,45,81,37,44,29,17,12,18,10,8,2,1,1,0,0,0,0,0,0,41,41,13,11,10,3,3,1,0,27,23,4,2,18,6,3,7
5438002732,0,,,247,124,123,52,26,26,195,98,97,137,72,65,183,91,92,177,88,89,58,26,32,38,17,21,5,1,4,0,0,0,13,8,5,83,83,10,27,16,22,3,3,2,73,67,6,14,38,0,7,13
5438002733,0,,,38,17,21,2,1,1,36,16,20,21,10,11,34,16,18,32,14,18,15,6,9,11,4,7,4,0,4,3,0,3,0,0,0,12,12,0,3,4,5,0,0,0,12,9,3,1,7,0,0,1
5438002734,0,,,276,137,139,30,15,15,244,121,123,132,71,61,240,120,120,238,120,118,112,50,62,62,28,34,14,6,8,1,0,1,1,0,1,113,113,23,52,16,14,3,5,0,90,77,13,9,66,1,8,30
5438002741,0,,,268,129,139,30,12,18,238,117,121,163,81,82,227,113,114,221,110,111,75,36,39,30,12,18,5,1,4,1,0,1,11,6,5,108,108,25,40,22,13,5,1,2,82,71,11,12,52,2,11,16
5438002742,0,,,231,113,118,35,16,19,188,94,94,128,66,62,180,90,90,179,89,90,60,28,32,31,14,17,5,1,4,1,0,1,6,4,2,102,102,42,24,15,11,8,2,0,59,46,13,11,38,6,8,11
5438002743,0,,,266,134,132,46,26,20,219,107,112,159,82,77,214,105,109,212,105,107,60,25,35,30,12,18,10,4,6,2,1,1,13,7,6,94,94,17,33,15,19,4,3,3,76,64,12,12,36,0,7,10
5438002744,0,,,200,104,96,33,19,14,166,85,81,120,64,56,162,82,80,162,82,80,46,21,25,26,10,16,7,1,6,0,0,0,11,7,4,81,81,17,29,19,14,0,2,0,63,60,3,13,29,2,3,9
5438002812,0,,,60,31,29,12,9,3,48,22,26,31,14,17,48,22,26,48,22,26,17,8,9,12,6,6,6,2,4,1,1,0,0,0,0,21,21,6,5,3,3,2,1,1,14,11,3,3,9,3,0,1
5438002814,0,,,94,45,49,9,5,4,85,40,45,56,28,28,79,36,43,77,36,41,29,12,17,12,3,9,5,1,4,0,0,0,0,0,0,32,32,6,9,7,6,1,2,1,26,19,7,2,20,1,2,5
5438002821,0,,,182,89,93,20,10,10,162,79,83,98,48,50,156,78,78,154,77,77,64,31,33,27,14,13,5,3,2,0,0,0,0,0,0,74,74,18,26,17,6,5,2,0,55,47,8,7,40,1,10,15
5438002822,0,,,161,83,78,25,14,11,135,69,66,112,58,54,127,66,61,125,64,61,23,11,12,16,8,8,2,2,0,0,0,0,1,0,1,66,66,22,19,12,5,5,1,2,43,43,0,10,15,8,3,6
5438002823,0,,,70,34,36,10,2,8,60,32,28,37,19,18,60,32,28,60,32,28,23,13,10,8,6,2,1,0,1,0,0,0,0,0,0,29,29,5,15,6,1,0,1,1,23,20,3,4,14,0,3,6
5438002824,0,,,71,45,26,3,3,0,62,40,22,47,30,17,61,40,21,61,40,21,15,10,5,4,3,1,0,0,0,0,0,0,2,2,0,51,51,40,5,3,3,0,0,0,10,10,0,0,10,10,2,3
5438002831,0,,,115,54,61,28,13,15,86,41,45,63,32,31,82,39,43,80,37,43,23,9,14,12,6,6,3,2,1,0,0,0,0,0,0,41,41,9,12,7,8,2,2,1,32,28,4,8,16,2,3,6
5438002832,0,,,122,57,65,12,4,8,106,52,54,59,33,26,101,49,52,100,48,52,47,19,28,28,10,18,6,3,3,1,1,0,5,2,3,53,53,19,14,10,6,3,1,0,34,24,10,4,30,3,6,9
5438002833,0,,,141,71,70,22,11,11,117,58,59,74,39,35,113,54,59,110,52,58,43,19,24,7,2,5,3,0,3,0,0,0,7,3,4,69,69,27,22,13,4,3,0,0,40,39,1,8,28,4,8,12
5438002834,0,,,178,92,86,23,16,7,150,74,76,114,57,57,145,72,73,145,72,73,36,17,19,18,6,12,4,2,2,0,0,0,6,2,4,78,78,26,22,18,9,0,3,0,51,46,5,8,25,5,5,6
5438002841,0,,,170,72,98,19,9,10,151,63,88,82,43,39,146,61,85,146,61,85,69,20,49,51,14,37,29,7,22,4,1,3,2,0,2,51,49,8,17,8,10,4,2,0,41,33,8,5,23,2,1,7
5438002842,1,,5438002844,52,32,20,6,1,5,58,40,18,51,37,14,58,40,18,54,37,17,7,3,4,2,0,2,1,0,1,0,0,0,31,26,5,37,37,42,5,0,2,1,0,0,8,7,1,2,5,28,1,2
5438002843,0,,,177,91,86,25,16,9,146,72,74,108,55,53,140,70,70,139,70,69,38,17,21,16,6,10,6,1,5,1,0,1,18,15,3,84,84,35,21,16,10,1,0,1,49,44,5,11,25,14,8,3
5438002844,2,5438002842,,13,10,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,13,13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438002911,0,,,191,92,99,21,10,11,168,81,87,120,57,63,160,79,81,155,77,78,48,24,24,12,4,8,4,0,4,1,0,1,3,1,2,77,77,26,17,14,14,3,3,0,50,44,6,7,35,4,11,6
5438002912,0,,,179,96,83,31,19,12,146,76,70,89,49,40,142,74,68,141,73,68,57,27,30,25,14,11,5,3,2,2,1,1,2,1,1,60,60,9,22,8,10,7,3,1,49,35,14,8,36,0,6,8
5438002913,0,,,215,107,108,27,15,12,182,88,94,139,69,70,179,86,93,177,85,92,43,19,24,23,10,13,6,2,4,0,0,0,6,4,2,104,104,45,24,23,8,3,1,0,58,51,7,14,28,17,3,10
5438002914,0,,,205,104,101,25,18,7,176,84,92,104,50,54,172,84,88,170,84,86,72,34,38,39,21,18,7,4,3,2,1,1,5,3,2,85,85,26,29,13,8,5,3,1,57,48,9,11,45,4,12,15
5438002921,0,,,167,83,84,12,5,7,153,78,75,108,56,52,141,74,67,136,69,67,45,22,23,26,13,13,7,2,5,1,0,1,1,0,1,67,67,21,17,13,9,5,2,0,46,37,9,3,30,6,6,7
5438002922,0,,,257,126,131,24,12,12,211,103,108,166,83,83,204,101,103,200,100,100,45,20,25,26,13,13,5,4,1,1,1,0,30,14,16,126,126,59,31,16,13,6,1,0,64,59,5,6,29,10,4,6
5438002923,0,,,215,115,100,23,13,10,184,98,86,142,76,66,182,96,86,177,94,83,42,22,20,24,12,12,1,1,0,0,0,0,1,0,1,114,114,59,29,15,4,5,2,0,55,47,8,10,30,24,6,9
5438002924,0,,,86,39,47,12,5,7,73,33,40,48,22,26,72,32,40,71,32,39,25,11,14,15,7,8,7,2,5,1,0,1,7,0,7,35,35,13,6,9,3,3,0,1,22,16,6,3,16,8,2,3
5438002931,0,,,115,60,55,13,8,5,96,48,48,58,30,28,96,48,48,95,47,48,38,18,20,19,8,11,4,2,2,0,0,0,1,0,1,51,51,20,12,7,10,2,0,0,31,27,4,2,23,1,5,4
5438002932,0,,,205,94,111,22,9,13,183,85,98,114,61,53,178,82,96,176,81,95,69,24,45,35,11,24,10,2,8,0,0,0,3,0,3,91,91,36,26,12,8,5,4,0,55,43,12,7,48,9,8,13
5438002933,0,,,33,18,15,0,0,0,32,17,15,15,8,7,32,17,15,32,17,15,17,9,8,9,5,4,1,0,1,0,0,0,4,0,4,19,19,11,5,1,1,1,0,0,8,8,0,0,10,4,3,4
5438002934,0,,,310,159,151,28,18,10,277,139,138,172,87,85,271,136,135,269,135,134,105,52,53,59,28,31,9,4,5,1,0,1,8,3,5,140,140,51,45,20,13,9,2,0,89,70,19,8,75,14,15,22
5438002941,0,,,325,164,161,35,20,15,288,143,145,162,88,74,282,141,141,277,137,140,126,55,71,87,38,49,29,15,14,1,0,1,17,11,6,131,131,35,42,25,20,4,4,1,96,73,23,11,78,7,16,24
5438002942,0,,,186,100,86,30,18,12,155,82,73,111,63,48,153,81,72,151,80,71,44,19,25,19,7,12,7,3,4,3,1,2,8,4,4,86,86,33,25,15,8,4,1,0,52,45,7,12,29,5,9,8
5438002943,0,,,102,53,49,9,6,3,93,47,46,58,35,23,90,44,46,90,44,46,35,12,23,19,7,12,1,1,0,0,0,0,4,3,1,47,47,16,19,5,4,1,2,0,31,27,4,3,24,0,7,7
5438002944,0,,,110,59,51,18,7,11,92,52,40,70,38,32,90,50,40,88,50,38,22,14,8,10,5,5,0,0,0,0,0,0,0,0,0,41,41,10,11,10,6,2,0,2,31,28,3,6,14,3,4,3
5438003112,0,,,120,61,59,19,9,10,101,52,49,62,32,30,100,52,48,96,50,46,39,20,19,23,12,11,5,2,3,1,0,1,1,0,1,57,57,20,20,9,7,1,0,0,35,33,2,6,26,4,10,7
5438003113,0,,,50,27,23,10,6,4,40,21,19,32,17,15,38,20,18,36,18,18,8,4,4,3,1,2,1,0,1,0,0,0,0,0,0,13,13,0,2,4,2,4,1,0,13,8,5,2,7,0,0,0
5438003114,0,,,24,13,11,1,0,1,23,13,10,11,7,4,23,13,10,23,13,10,12,6,6,3,1,2,1,1,0,0,0,0,0,0,0,10,10,1,5,3,1,0,0,0,9,9,0,0,7,0,1,3
5438003121,0,,,109,56,53,11,5,6,98,51,47,54,30,24,96,49,47,96,49,47,44,21,23,20,7,13,5,2,3,0,0,0,0,0,0,42,42,11,16,2,7,4,2,0,31,24,7,3,30,0,7,8
5438003123,0,,,89,43,46,10,3,7,79,40,39,47,25,22,76,39,37,74,37,37,32,15,17,21,9,12,10,4,6,0,0,0,1,0,1,34,34,10,14,2,2,3,0,3,24,20,4,2,22,0,8,9
5438003131,0,,,21,8,13,0,0,0,21,8,13,9,5,4,21,8,13,21,8,13,12,3,9,7,1,6,4,1,3,0,0,0,0,0,0,10,10,3,4,2,1,0,0,0,7,5,2,0,9,0,3,3
5438003132,0,,,109,51,58,16,12,4,93,39,54,55,26,29,89,38,51,88,38,50,38,13,25,29,8,21,17,4,13,3,0,3,0,0,0,34,33,7,8,7,8,3,0,0,26,24,2,4,15,0,5,4
5438003134,0,,,99,51,48,15,8,7,84,43,41,46,26,20,83,43,40,83,43,40,38,17,21,24,10,14,6,3,3,2,0,2,0,0,0,35,35,7,10,7,7,1,3,0,27,21,6,5,22,0,5,5
5438003141,0,,,109,53,56,8,5,3,101,48,53,59,29,30,99,47,52,97,46,51,42,19,23,22,8,14,7,2,5,0,0,0,0,0,0,43,43,9,19,6,5,1,2,1,33,27,6,3,30,0,6,8
5438003143,0,,,81,45,36,7,4,3,74,41,33,33,22,11,74,41,33,73,41,32,41,19,22,24,9,15,11,3,8,1,1,0,0,0,0,35,35,12,9,7,5,2,0,0,23,18,5,0,28,0,10,2
5438003144,0,,,17,10,7,3,1,2,14,9,5,8,6,2,14,9,5,14,9,5,6,3,3,4,2,2,2,2,0,0,0,0,0,0,0,6,6,1,2,1,1,1,0,0,5,5,0,1,4,0,1,1
5438003524,0,,,18,9,9,2,1,1,16,8,8,13,7,6,15,7,8,15,7,8,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,6,6,1,0,3,2,0,0,0,5,5,0,0,2,0,1,0
5438003541,0,,,27,12,15,6,1,5,21,11,10,14,8,6,21,11,10,21,11,10,7,3,4,3,1,2,1,0,1,1,0,1,0,0,0,8,8,2,1,2,1,1,0,1,6,4,2,2,4,0,0,0
5438003542,0,,,212,108,104,20,10,10,191,97,94,117,62,55,186,93,93,184,91,93,74,35,39,33,18,15,3,2,1,0,0,0,1,0,1,89,89,24,30,19,10,5,1,0,65,56,9,7,45,2,7,17
5438003543,0,,,115,50,65,9,2,7,105,47,58,71,33,38,101,47,54,100,47,53,34,14,20,13,3,10,6,2,4,0,0,0,2,2,0,54,54,21,15,11,4,3,0,0,33,32,1,1,23,2,8,7
5438003544,0,,,117,56,61,18,9,9,99,47,52,66,34,32,96,45,51,94,45,49,33,13,20,15,5,10,6,1,5,0,0,0,0,0,0,44,43,7,16,8,7,5,0,0,36,30,6,2,24,1,5,6
5438003611,2,5438003612,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438003612,1,,5438003611,53,26,27,11,4,7,46,24,22,25,15,10,45,24,21,44,23,21,21,9,12,9,4,5,3,1,2,0,0,0,0,0,0,18,18,4,8,3,4,1,0,1,17,14,3,2,13,0,3,4
5438003613,0,,,38,20,18,6,4,2,32,16,16,23,11,12,31,16,15,30,16,14,9,5,4,7,4,3,0,0,0,0,0,0,1,0,1,16,16,6,6,0,1,2,1,0,10,8,2,1,6,1,1,1
5438003614,0,,,31,18,13,0,0,0,31,18,13,19,10,9,31,18,13,31,18,13,12,8,4,10,6,4,8,5,3,0,0,0,0,0,0,10,10,3,2,0,2,2,1,0,7,3,4,0,7,0,1,0
5438003621,0,,,88,48,40,7,5,2,81,43,38,55,29,26,78,42,36,78,42,36,26,14,12,15,8,7,5,1,4,0,0,0,2,1,1,35,35,15,4,8,4,1,1,2,20,12,8,2,18,3,2,3
5438003631,1,,5438003633,80,47,33,5,3,2,75,44,31,64,38,26,73,42,31,73,42,31,11,6,5,5,2,3,1,0,1,0,0,0,2,2,0,42,42,22,11,7,3,1,0,0,22,20,2,3,8,2,2,2
5438003633,2,5438003631,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438003641,0,,,63,28,35,0,0,0,63,28,35,2,2,0,63,28,35,63,28,35,61,26,35,60,26,34,52,22,30,9,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5438003712,0,,,144,70,74,34,13,21,108,56,52,75,42,33,104,53,51,102,52,50,33,14,19,18,9,9,7,5,2,1,1,0,0,0,0,50,50,14,11,8,8,4,3,2,36,27,9,10,22,1,3,8
5438003713,2,5438003714,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438003714,1,,5438003713,43,20,23,7,4,3,39,18,21,26,12,14,37,18,19,37,18,19,13,6,7,7,4,3,2,1,1,0,0,0,0,0,0,12,12,1,0,5,5,2,0,0,12,9,3,1,7,0,1,0
5438003721,0,,,143,79,64,14,10,4,129,69,60,96,50,46,126,67,59,125,67,58,33,19,14,12,6,6,5,2,3,1,1,0,2,1,1,57,57,10,22,14,9,1,1,0,46,39,7,3,25,2,4,5
5438003722,0,,,90,44,46,13,8,5,77,36,41,62,27,35,74,35,39,71,34,37,15,9,6,7,3,4,2,1,1,0,0,0,0,0,0,29,29,3,8,5,9,4,0,0,25,22,3,5,11,0,2,3
5438003723,0,,,24,15,9,0,0,0,24,15,9,17,13,4,22,13,9,21,12,9,7,2,5,6,2,4,2,0,2,1,0,1,0,0,0,11,11,4,3,3,0,1,0,0,7,5,2,0,4,1,0,0
5438003724,0,,,40,25,15,1,0,1,38,24,14,27,17,10,37,23,14,37,23,14,11,7,4,6,4,2,0,0,0,0,0,0,1,0,1,16,16,3,7,3,1,2,0,0,13,12,1,0,8,0,0,4
5438003731,0,,,24,11,13,4,1,3,20,10,10,14,8,6,20,10,10,20,10,10,6,2,4,6,2,4,3,1,2,0,0,0,0,0,0,6,6,1,2,0,1,0,1,1,5,3,2,1,4,0,1,0
5438003732,0,,,35,17,18,2,1,1,33,16,17,17,8,9,33,16,17,32,16,16,16,8,8,9,5,4,0,0,0,0,0,0,0,0,0,16,16,3,9,2,2,0,0,0,13,13,0,1,10,0,3,5
5438003741,0,,,16,10,6,0,0,0,16,10,6,8,6,2,15,9,6,15,9,6,8,4,4,3,2,1,0,0,0,0,0,0,0,0,0,7,7,4,0,2,0,0,1,0,3,2,1,0,5,0,2,0
5438003742,0,,,32,16,16,7,2,5,24,14,10,14,9,5,24,14,10,24,14,10,10,5,5,7,4,3,4,2,2,0,0,0,0,0,0,12,12,2,6,1,1,1,1,0,8,6,2,2,5,1,0,2
5438003743,0,,,101,28,73,2,1,1,99,27,72,18,10,8,99,27,72,99,27,72,81,17,64,75,14,61,61,10,51,13,3,10,0,0,0,11,10,3,4,2,1,0,0,0,7,6,1,2,2,0,1,0
5438003744,0,,,74,36,38,16,9,7,58,27,31,24,13,11,57,27,30,57,27,30,34,14,20,15,6,9,3,2,1,0,0,0,1,0,1,30,30,7,16,1,1,3,1,1,23,20,3,3,23,0,5,9
5438003811,2,5438003812,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438003812,1,,5438003811,70,32,38,7,3,4,69,31,38,41,21,20,68,30,38,67,29,38,28,10,18,12,3,9,4,0,4,0,0,0,0,0,0,29,29,9,10,7,5,0,1,0,23,17,6,2,17,3,1,3
5438003814,0,,,166,74,92,19,8,11,146,66,80,102,50,52,143,64,79,142,63,79,44,16,28,25,8,17,7,2,5,1,0,1,3,0,3,75,75,30,18,15,7,3,2,0,45,34,11,8,28,6,9,10
5438003821,0,,,156,81,75,15,8,7,136,71,65,102,55,47,134,69,65,132,68,64,34,16,18,20,8,12,4,0,4,0,0,0,21,15,6,80,80,37,23,11,5,4,0,0,43,39,4,6,26,17,6,5
5438003822,0,,,46,22,24,3,1,2,43,21,22,20,11,9,41,21,20,40,21,19,23,10,13,17,7,10,2,1,1,0,0,0,1,1,0,22,22,7,9,3,3,0,0,0,15,13,2,0,17,1,6,6
5438003823,0,,,124,68,56,15,9,6,106,57,49,76,39,37,104,56,48,103,56,47,30,18,12,15,7,8,4,1,3,1,0,1,10,5,5,58,58,27,14,6,7,2,1,1,29,27,2,5,21,9,7,3
5438003824,0,,,203,80,123,15,6,9,187,74,113,71,36,35,184,72,112,184,72,112,116,38,78,92,28,64,59,17,42,15,3,12,8,2,6,62,61,24,15,13,6,1,2,0,37,32,5,5,33,3,11,8
5438003831,0,,,27,15,12,2,1,1,25,14,11,11,7,4,24,13,11,24,13,11,14,7,7,9,5,4,0,0,0,0,0,0,0,0,0,12,12,2,7,1,2,0,0,0,10,10,0,1,8,0,1,5
5438003832,0,,,245,123,122,20,8,12,221,113,108,152,86,66,218,111,107,214,109,105,69,27,42,33,12,21,9,2,7,0,0,0,7,4,3,121,121,51,35,23,7,3,2,0,69,60,9,11,48,15,16,10
5438003833,0,,,47,25,22,8,4,4,39,21,18,23,13,10,38,21,17,38,21,17,16,8,8,3,1,2,1,0,1,1,0,1,1,0,1,18,18,4,7,3,2,1,0,1,14,13,1,4,10,1,1,6
5438003834,0,,,172,87,85,25,15,10,147,72,75,106,51,55,142,72,70,139,70,69,41,21,20,20,13,7,7,4,3,1,1,0,6,3,3,72,72,27,15,13,13,2,1,1,43,37,6,9,26,5,7,9
5438003841,0,,,137,74,63,7,5,2,129,69,60,68,43,25,129,69,60,126,67,59,61,26,35,38,16,22,11,5,6,1,0,1,3,2,1,70,70,35,17,8,7,2,1,0,35,27,8,2,42,6,15,8
5438003842,0,,,96,46,50,12,7,5,84,39,45,50,24,26,79,39,40,77,38,39,34,15,19,14,7,7,3,2,1,0,0,0,0,0,0,41,41,13,15,3,8,0,2,0,28,24,4,2,22,1,7,9
5438003843,0,,,83,39,44,19,9,10,64,30,34,46,24,22,63,29,34,63,29,34,18,6,12,9,2,7,3,0,3,0,0,0,0,0,0,36,36,11,14,2,8,0,1,0,24,21,3,8,12,2,3,4
5438003844,0,,,58,31,27,6,2,4,52,29,23,41,24,17,52,29,23,51,29,22,11,5,6,6,2,4,1,0,1,0,0,0,0,0,0,21,21,2,6,9,3,1,0,0,19,19,0,0,8,0,2,2
5438003911,0,,,18,8,10,0,0,0,18,8,10,9,5,4,18,8,10,17,8,9,9,3,6,7,2,5,2,0,2,0,0,0,0,0,0,7,7,0,5,1,0,1,0,0,7,6,1,0,6,0,0,2
5438003912,2,5438003913,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438003913,1,,5438003912,83,43,40,5,3,2,81,42,39,56,30,26,77,40,37,74,38,36,25,12,13,20,11,9,6,3,3,0,0,0,0,0,0,32,32,6,9,10,8,0,0,0,27,23,4,0,16,0,5,2
5438003914,0,,,157,82,75,26,15,11,131,67,64,107,57,50,116,59,57,114,57,57,24,10,14,8,4,4,5,3,2,1,1,0,2,1,1,57,57,9,16,14,16,2,0,0,46,42,4,9,17,0,3,6
5438003922,0,,,50,24,26,8,2,6,42,22,20,37,20,17,42,22,20,42,22,20,5,2,3,3,1,2,1,1,0,0,0,0,0,0,0,28,28,14,7,6,1,0,0,0,13,13,0,5,3,5,0,2
5438003923,0,,,143,70,73,34,16,18,109,54,55,83,42,41,101,50,51,99,48,51,26,12,14,13,7,6,1,1,0,0,0,0,2,1,1,47,47,13,3,15,10,4,0,2,34,29,5,9,17,2,4,2
5438003924,0,,,43,23,20,5,4,1,38,19,19,29,16,13,38,19,19,38,19,19,9,3,6,3,2,1,0,0,0,0,0,0,1,0,1,19,19,4,8,5,2,0,0,0,14,14,0,2,7,1,1,1
5438003931,0,,,244,132,112,51,30,21,193,102,91,145,79,66,182,95,87,181,94,87,48,23,25,17,9,8,6,2,4,1,0,1,1,1,0,89,89,20,23,17,21,5,3,0,68,58,10,9,29,6,3,7
5438003932,0,,,86,43,43,14,8,6,72,35,37,53,27,26,68,35,33,65,32,33,19,8,11,10,4,6,2,1,1,0,0,0,5,4,1,34,34,7,15,3,5,4,0,0,27,24,3,2,14,0,3,6
5438003933,0,,,278,135,143,32,21,11,243,112,131,160,75,85,236,111,125,226,107,119,83,37,46,40,13,27,8,4,4,1,0,1,1,1,0,114,114,25,43,25,15,4,2,0,88,81,7,8,54,2,9,18
5438003934,0,,,206,101,105,39,16,23,164,83,81,135,67,68,158,80,78,156,78,78,29,16,13,11,5,6,1,0,1,0,0,0,4,2,2,89,89,32,26,11,13,6,0,1,56,51,5,10,19,11,1,8
5438003941,0,,,246,128,118,25,12,13,219,115,104,161,88,73,216,114,102,214,112,102,58,27,31,30,14,16,6,3,3,0,0,0,6,4,2,116,116,44,36,21,9,5,1,0,71,65,6,10,34,9,6,13
5438003942,0,,,114,59,55,15,11,4,97,47,50,86,42,44,95,47,48,90,45,45,11,5,6,2,1,1,1,0,1,0,0,0,0,0,0,65,65,36,16,6,7,0,0,0,28,27,1,2,9,8,4,1
5438003943,0,,,176,85,91,25,8,17,148,76,72,113,58,55,142,75,67,134,71,63,35,18,17,10,4,6,2,0,2,0,0,0,3,1,2,78,78,27,24,12,11,3,1,0,51,47,4,7,25,5,5,9
5438003944,0,,,59,25,34,7,1,6,52,24,28,38,20,18,51,23,28,50,23,27,14,4,10,9,2,7,4,1,3,0,0,0,8,4,4,25,25,9,3,8,5,0,0,0,16,14,2,3,11,0,6,1
5438004112,0,,,37,17,20,3,1,2,34,16,18,20,8,12,31,16,15,29,14,15,14,8,6,8,4,4,2,1,1,0,0,0,0,0,0,13,13,1,5,4,1,2,0,0,12,10,2,0,10,0,1,4
5438004121,0,,,54,23,31,5,2,3,49,21,28,31,13,18,46,21,25,46,21,25,18,8,10,10,3,7,3,0,3,0,0,0,0,0,0,22,22,4,8,7,2,1,0,0,18,15,3,1,12,0,3,4
5438004122,0,,,79,40,39,6,3,3,73,37,36,48,24,24,71,37,34,71,37,34,25,13,12,11,5,6,6,2,4,0,0,0,3,0,3,29,29,5,11,5,5,2,0,1,24,16,8,3,18,0,2,4
5438004123,0,,,117,61,56,12,5,7,105,56,49,55,29,26,99,54,45,97,52,45,50,27,23,31,18,13,5,2,3,0,0,0,0,0,0,49,49,14,18,7,4,6,0,0,35,30,5,0,32,0,10,10
